slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
hoplodrina-ambigua,Hoplodrina ambigua,320763,https://inaturalist-open-data.s3.amazonaws.com/photos/325297084/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,whole moth at rest on leaf
hygromia-cinctella,Hygromia cinctella,68624,https://inaturalist-open-data.s3.amazonaws.com/photos/160449758/medium.jpeg,cc-by-nc,"(c) Joe Holt, some rights reserved (CC BY-NC), uploaded by Joe Holt",ok,whole snail with girdle band on leaf
hypsopygia-glaucinalis,Hypsopygia glaucinalis,346126,https://inaturalist-open-data.s3.amazonaws.com/photos/26948799/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC), uploaded by Nikolai Vladimirov",ok,whole moth on leaf dorsal
idaea-dimidiata,Idaea dimidiata,205231,https://inaturalist-open-data.s3.amazonaws.com/photos/223291023/medium.jpg,cc-by-nc,"(c) Michał Brzeziński, some rights reserved (CC BY-NC), uploaded by Michał Brzeziński",ok,whole moth spread on dead leaf
juglans-regia,Juglans regia,63935,https://inaturalist-open-data.s3.amazonaws.com/photos/146867462/medium.jpg,cc-by,"(c) Ed Alverson, some rights reserved (CC BY), uploaded by Ed Alverson",ok,branch with walnuts and leaves
knautia-arvensis,Knautia arvensis,129115,https://inaturalist-open-data.s3.amazonaws.com/photos/252157733/medium.jpg,cc-by-nc,"(c) Stella Mielke, some rights reserved (CC BY-NC), uploaded by Stella Mielke",ok,single flower head close-up
lateroligia-ophiogramma,Lateroligia ophiogramma,222724,https://static.inaturalist.org/photos/12856441/medium.jpg,,"(c) Michael King, all rights reserved, uploaded by Michael King",ok,whole moth spread on stone
lepidium-ruderale,Lepidium ruderale,164526,https://inaturalist-open-data.s3.amazonaws.com/photos/48345093/medium.jpg,cc-by-nc,"(c) Michal Ducháček, some rights reserved (CC BY-NC), uploaded by Michal Ducháček",ok,whole flowering stem with seed pods
leptocerus-tineiformis,Leptocerus tineiformis,546206,https://static.inaturalist.org/photos/14993344/medium.jpg,,"(c) Henk Wallays, all rights reserved",ok,whole caddisfly lateral on leaf
limax-maximus,Limax maximus,62470,https://inaturalist-open-data.s3.amazonaws.com/photos/1712779/medium.jpg,cc-by-nc-sa,"(c) Bernard DUPONT, some rights reserved (CC BY-NC-SA)",ok,whole slug with spots dorsal
lysimachia-vulgaris,Lysimachia vulgaris,62338,https://inaturalist-open-data.s3.amazonaws.com/photos/80592838/medium.jpg,cc-by-sa,"(c) Le.Loup.Gris, some rights reserved (CC BY-SA)",ok,flowering stem close-up
melanostoma-scalare,Melanostoma scalare,70405,https://inaturalist-open-data.s3.amazonaws.com/photos/140017972/medium.jpeg,cc-by-nc,"(c) Gábor Keresztes, some rights reserved (CC BY-NC), uploaded by Gábor Keresztes",ok,whole hoverfly lateral on leaf
mompha-epilobiella,Mompha epilobiella,320167,https://inaturalist-open-data.s3.amazonaws.com/photos/378922612/medium.jpg,cc-by-nc,"(c) Christian Sørensen, some rights reserved (CC BY-NC), uploaded by Christian Sørensen",ok,whole moth at rest
noctua-fimbriata,Noctua fimbriata,1111333,https://static.inaturalist.org/photos/588712311/medium.jpg,,"(c) gernotkunz, all rights reserved, uploaded by gernotkunz",ok,whole moth wings spread on white
